Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","4.96458","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.25167","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","5.18375","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.01958","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","6.72583","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.81417","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.39292","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","0.88667","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","2.53417","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","4.41542","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","7.95792","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.28875","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","2.85125","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.62542","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","4.495","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.88625","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","12+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","5.20542","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","12+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.17708","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","2.50917","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.83375","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","0.92792","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.64917","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","4.555","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.83625","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","12+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","4.195","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","12+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.53667","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","2.65125","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","7.67958","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.86542","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","3.215","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.67542","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","2.50875","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","604","Peru","2010","1.185","2010","","","","Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2004","2.70833","2004","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","15-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2004","1.11125","2004","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2004","2.84708","2004","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","20-74","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2004","1.04167","2004","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","15-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","1.45833","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","3.2625","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.34583","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.7625","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.41667","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","3.05417","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","10+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","1.45833","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","10+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","2.77917","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","3.19583","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","3.33333","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","7.5","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.625","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.34583","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","3.47083","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","616","Poland","2013","0.27917","2013","","","","Statistics Poland based on Time Use Survey ","Travel related to unpaid care work is not included.","C","PERCENT","55-64","URBAN","G","MALE"
